Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
UA,BOS,IAD,7.88,42.36429977,-71.00520325,38.94449997,-77.45580292
UA,IAH,TUS,7.83,29.984399795532227,-95.34140014648438,32.1161003112793,-110.94100189208984
UA,IAH,ORD,7.83,29.984399795532227,-95.34140014648438,41.9786,-87.9048
UA,SFO,EUG,7.81,37.61899948120117,-122.375,44.12459945678711,-123.21199798583984
UA,EWR,JAX,7.8,40.692501068115234,-74.168701171875,30.49410057067871,-81.68789672851562
UA,IAD,SFO,7.76,38.94449997,-77.45580292,37.61899948120117,-122.375
UA,IAH,BHM,7.73,29.984399795532227,-95.34140014648438,33.56290054,-86.75350189
UA,DEN,ORD,7.71,39.861698150635,-104.672996521,41.9786,-87.9048
UA,DEN,ABQ,7.7,39.861698150635,-104.672996521,35.040199,-106.609001
UA,SFO,ONT,7.69,37.61899948120117,-122.375,34.055999755859375,-117.60099792480469
UA,ELP,DEN,7.63,31.80719948,-106.3779984,39.861698150635,-104.672996521
UA,HNL,IAD,7.63,21.32062,-157.924228,38.94449997,-77.45580292
UA,IND,SFO,7.62,39.7173,-86.294403,37.61899948120117,-122.375
UA,ORD,ORF,7.62,41.9786,-87.9048,36.89459991455078,-76.20120239257812
UA,CLE,EWR,7.61,41.4117012024,-81.8498001099,40.692501068115234,-74.168701171875
UA,ORD,CVG,7.59,41.9786,-87.9048,39.0488014221,-84.6678009033
UA,ORD,PHX,7.59,41.9786,-87.9048,33.43429946899414,-112.01200103759766
