Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
WN,OAK,STL,1.51,37.721298,-122.221001,38.748697,-90.370003
WN,BOS,AUS,1.5,42.36429977,-71.00520325,30.194499969482422,-97.6698989868164
WN,MKE,DEN,1.48,42.947200775146484,-87.89659881591797,39.861698150635,-104.672996521
WN,ICT,STL,1.46,37.649899,-97.433098,38.748697,-90.370003
WN,CLE,BNA,1.41,41.4117012024,-81.8498001099,36.1245002746582,-86.6781997680664
WN,CAK,ATL,1.41,40.916099548339844,-81.44219970703125,33.6367,-84.428101
WN,CLE,BWI,1.39,41.4117012024,-81.8498001099,39.1754,-76.668297
WN,DTW,MCO,1.39,42.212398529052734,-83.35340118408203,28.429399490356445,-81.30899810791016
WN,RIC,ATL,1.38,37.50519943237305,-77.3197021484375,33.6367,-84.428101
WN,CMH,FLL,1.38,39.998001,-82.891899,26.072599,-80.152702
WN,MCI,BWI,1.36,39.2976,-94.713898,39.1754,-76.668297
WN,ECP,STL,1.35,30.357106,-85.795414,38.748697,-90.370003
WN,CLE,RSW,1.34,41.4117012024,-81.8498001099,26.53619956970215,-81.75520324707031
WN,GEG,DEN,1.33,47.61989974975586,-117.53399658203125,39.861698150635,-104.672996521
WN,CVG,MCO,1.33,39.0488014221,-84.6678009033,28.429399490356445,-81.30899810791016
WN,MKE,BNA,1.31,42.947200775146484,-87.89659881591797,36.1245002746582,-86.6781997680664
WN,RDU,FLL,1.31,35.877601623535156,-78.7874984741211,26.072599,-80.152702
WN,BUF,BWI,1.29,42.94049835,-78.73220062,39.1754,-76.668297
WN,PHL,PBI,1.29,39.87189865112305,-75.24109649658203,26.68320083618164,-80.09559631347656
WN,RNO,SJC,1.28,39.49909973144531,-119.76799774169922,37.362598,-121.929001
WN,CMH,DEN,1.26,39.998001,-82.891899,39.861698150635,-104.672996521
WN,BNA,ORF,1.25,36.1245002746582,-86.6781997680664,36.89459991455078,-76.20120239257812
WN,TPA,OMA,1.24,27.975500106811523,-82.533203125,41.3032,-95.894096
WN,PDX,HOU,1.22,45.58869934,-122.5979996,29.64539909,-95.27890015
WN,LGB,OAK,1.21,33.81769943,-118.1520004,37.721298,-122.221001
WN,ICT,LAS,1.19,37.649899,-97.433098,36.08010101,-115.1520004
WN,OMA,LAX,1.16,41.3032,-95.894096,33.94250107,-118.4079971
WN,PIT,ATL,1.15,40.49150085,-80.23290253,33.6367,-84.428101
WN,HOU,SDF,1.15,29.64539909,-95.27890015,38.1744,-85.736
WN,PIT,LAX,1.14,40.49150085,-80.23290253,33.94250107,-118.4079971
WN,MHT,MCO,1.11,42.932598,-71.435699,28.429399490356445,-81.30899810791016
WN,MKE,FLL,1.11,42.947200775146484,-87.89659881591797,26.072599,-80.152702
WN,GEG,SMF,1.11,47.61989974975586,-117.53399658203125,38.69540023803711,-121.59100341796875
WN,PIT,BWI,1.1,40.49150085,-80.23290253,39.1754,-76.668297
WN,IAD,LAS,1.09,38.94449997,-77.45580292,36.08010101,-115.1520004
WN,LAS,AMA,1.06,36.08010101,-115.1520004,35.219398,-101.706001
WN,FNT,MCO,1.06,42.96540069580078,-83.74359893798828,28.429399490356445,-81.30899810791016
WN,MSP,LAS,1.05,44.882,-93.221802,36.08010101,-115.1520004
WN,PIT,DEN,1.03,40.49150085,-80.23290253,39.861698150635,-104.672996521
WN,SMF,DAL,1.0,38.69540023803711,-121.59100341796875,32.847099,-96.851799
WN,ONT,PDX,0.93,34.055999755859375,-117.60099792480469,45.58869934,-122.5979996
WN,SNA,STL,0.91,33.67570114,-117.8679962,38.748697,-90.370003
WN,OAK,OGG,0.87,37.721298,-122.221001,20.8986,-156.429993
WN,SFO,AUS,0.81,37.61899948120117,-122.375,30.194499969482422,-97.6698989868164
WN,MKE,LAS,0.79,42.947200775146484,-87.89659881591797,36.08010101,-115.1520004
WN,OMA,HOU,0.73,41.3032,-95.894096,29.64539909,-95.27890015
WN,RNO,MDW,0.72,39.49909973144531,-119.76799774169922,41.785999,-87.752403
WN,HOU,CMH,0.66,29.64539909,-95.27890015,39.998001,-82.891899
WN,ABQ,SNA,0.61,35.040199,-106.609001,33.67570114,-117.8679962
WN,CLE,MKE,0.6,41.4117012024,-81.8498001099,42.947200775146484,-87.89659881591797
WN,SJC,BNA,0.59,37.362598,-121.929001,36.1245002746582,-86.6781997680664
WN,MSP,OAK,0.56,44.882,-93.221802,37.721298,-122.221001
WN,BUF,FLL,0.54,42.94049835,-78.73220062,26.072599,-80.152702
WN,PIT,MSY,0.52,40.49150085,-80.23290253,29.99340057373047,-90.25800323486328
WN,TPA,GRR,0.49,27.975500106811523,-82.533203125,42.88079834,-85.52279663
WN,LAS,IAD,0.45,36.08010101,-115.1520004,38.94449997,-77.45580292
WN,ELP,SAN,0.45,31.80719948,-106.3779984,32.7336006165,-117.190002441
WN,RSW,DCA,0.43,26.53619956970215,-81.75520324707031,38.8521,-77.037697
WN,MSP,ATL,0.39,44.882,-93.221802,33.6367,-84.428101
WN,CLE,LAS,0.39,41.4117012024,-81.8498001099,36.08010101,-115.1520004
WN,IND,FLL,0.37,39.7173,-86.294403,26.072599,-80.152702
WN,MCI,RDU,0.34,39.2976,-94.713898,35.877601623535156,-78.7874984741211
WN,MAF,LAS,0.33,31.9424991607666,-102.2020034790039,36.08010101,-115.1520004
WN,SJC,MSY,0.33,37.362598,-121.929001,29.99340057373047,-90.25800323486328
WN,BUF,LAS,0.32,42.94049835,-78.73220062,36.08010101,-115.1520004
WN,MCI,SAT,0.31,39.2976,-94.713898,29.533700942993164,-98.46980285644531
